Info 0    [19:49:48.575] Starting TS Server
Info 3949 [20:30:14.064] Returning an empty list because completion was requested in an invalid position.
Info 3950 [20:30:14.064] getCompletionData: Get current token: 0.004958000034093857
Info 3951 [20:30:14.064] getCompletionData: Is inside comment: 0.009242999367415905
Info 3952 [20:30:14.064] getCompletionData: Get previous token: 0.01268099993467331
Info 3953 [20:30:14.064] getCompletionsAtPosition: isCompletionListBlocker: 0.0011309999972581863
Info 3954 [20:30:14.064] Returning an empty list because completion was requested in an invalid position.
Info 3955 [20:30:14.064] getCompletionData: Get current token: 0.004603000357747078
Info 3956 [20:30:14.064] getCompletionData: Is inside comment: 0.009165000170469284
Info 3957 [20:30:14.064] getCompletionData: Get previous token: 0.012542999349534512
Info 3958 [20:30:14.064] getCompletionsAtPosition: isCompletionListBlocker: 0.0011889999732375145
Info 3959 [20:30:14.064] Returning an empty list because completion was requested in an invalid position.
Info 3960 [20:30:14.064] getCompletionData: Get current token: 0.004738999530673027
Info 3961 [20:30:14.064] getCompletionData: Is inside comment: 0.01178200077265501
Info 3962 [20:30:14.064] getCompletionData: Get previous token: 0.012724999338388443
Info 3963 [20:30:14.064] getCompletionsAtPosition: isCompletionListBlocker: 0.0009820004925131798
Info 3964 [20:30:14.064] Returning an empty list because completion was requested in an invalid position.
Info 3965 [20:30:14.065] getCompletionData: Get current token: 0.0064650001004338264
Info 3966 [20:30:14.065] getCompletionData: Is inside comment: 0.009561999700963497
Info 3967 [20:30:14.065] getCompletionData: Get previous token: 0.012968000024557114
Info 3968 [20:30:14.065] getCompletionsAtPosition: isCompletionListBlocker: 0.0011599995195865631
Info 3969 [20:30:14.065] Returning an empty list because completion was requested in an invalid position.
Info 3970 [20:30:14.065] getCompletionData: Get current token: 0.004541000351309776
Info 3971 [20:30:14.065] getCompletionData: Is inside comment: 0.009632999077439308
Info 3972 [20:30:14.065] getCompletionData: Get previous token: 0.012624000199139118
Info 3973 [20:30:14.065] getCompletionsAtPosition: isCompletionListBlocker: 0.001048000529408455
Info 3974 [20:30:14.065] Returning an empty list because completion was requested in an invalid position.
Info 3975 [20:30:14.065] getCompletionData: Get current token: 0.004443999379873276
Info 3976 [20:30:14.065] getCompletionData: Is inside comment: 0.00900499988347292
Info 3977 [20:30:14.065] getCompletionData: Get previous token: 0.01235899981111288
Info 3978 [20:30:14.065] getCompletionsAtPosition: isCompletionListBlocker: 0.001085999421775341
Info 3979 [20:30:14.065] Returning an empty list because completion was requested in an invalid position.
Info 3980 [20:30:14.317] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3981 [20:30:14.322] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 184 structureChanged: false structureIsReused:: Completely Elapsed: 4.491112000308931ms
Info 3982 [20:30:14.322] Different program with same set of files
Info 3983 [20:30:14.441] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3984 [20:30:14.445] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 3.721038999967277ms
Info 3985 [20:30:14.445] Different program with same set of files
Info 3986 [20:30:20.072] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3987 [20:30:20.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 185 structureChanged: false structureIsReused:: Completely Elapsed: 10.530623999424279ms
Info 3988 [20:30:20.083] Different program with same set of files
Info 3989 [20:30:20.152] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3990 [20:30:20.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 3.5380830001085997ms
Info 3991 [20:30:20.156] Different program with same set of files
Info 3992 [20:30:22.091] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3993 [20:30:22.104] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 186 structureChanged: false structureIsReused:: Completely Elapsed: 12.133632999844849ms
Info 3994 [20:30:22.104] Different program with same set of files
Info 3995 [20:30:22.165] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3996 [20:30:22.169] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 3.4397489996626973ms
Info 3997 [20:30:22.169] Different program with same set of files
Info 3998 [20:30:23.277] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3999 [20:30:23.287] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 187 structureChanged: false structureIsReused:: Completely Elapsed: 9.072283999994397ms
Info 4000 [20:30:23.287] Different program with same set of files
Info 4001 [20:30:23.355] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4002 [20:30:23.358] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 3.3203199999406934ms
Info 4003 [20:30:23.358] Different program with same set of files
Info 4004 [20:30:24.149] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4005 [20:30:24.157] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 188 structureChanged: false structureIsReused:: Completely Elapsed: 8.23615200072527ms
Info 4006 [20:30:24.158] Different program with same set of files
Info 4007 [20:30:24.223] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4008 [20:30:24.231] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 7.246865000575781ms
Info 4009 [20:30:24.231] Different program with same set of files
Info 4010 [20:30:25.006] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4011 [20:30:25.015] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 189 structureChanged: false structureIsReused:: Completely Elapsed: 8.536240000277758ms
Info 4012 [20:30:25.015] Different program with same set of files
Info 4013 [20:30:25.155] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4014 [20:30:25.158] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 3.2797889998182654ms
Info 4015 [20:30:25.158] Different program with same set of files
Info 4016 [20:30:25.848] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4017 [20:30:25.855] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 190 structureChanged: false structureIsReused:: Completely Elapsed: 6.959148999303579ms
Info 4018 [20:30:25.855] Different program with same set of files
Info 4019 [20:30:25.918] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4020 [20:30:25.925] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 6.661739000119269ms
Info 4021 [20:30:25.925] Different program with same set of files
Info 4022 [20:30:26.617] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4023 [20:30:26.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 191 structureChanged: false structureIsReused:: Completely Elapsed: 7.643294000066817ms
Info 4024 [20:30:26.625] Different program with same set of files
Info 4025 [20:30:26.689] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4026 [20:30:26.692] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 3.51573000010103ms
Info 4027 [20:30:26.693] Different program with same set of files
Info 4028 [20:30:27.792] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4029 [20:30:27.800] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 192 structureChanged: false structureIsReused:: Completely Elapsed: 7.221580000594258ms
Info 4030 [20:30:27.800] Different program with same set of files
Info 4031 [20:30:27.899] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4032 [20:30:27.902] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 3.268201000057161ms
Info 4033 [20:30:27.902] Different program with same set of files
Info 4034 [20:31:28.040] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4035 [20:31:28.106] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 193 structureChanged: false structureIsReused:: Completely Elapsed: 11.563818000257015ms
Info 4036 [20:31:28.106] Different program with same set of files
Info 4037 [20:31:28.107] getCompletionData: Get current token: 0.018265999853610992
Info 4038 [20:31:28.107] getCompletionData: Is inside comment: 0.006779000163078308
Info 4039 [20:31:28.107] getCompletionData: Get previous token: 0.035799999721348286
Info 4040 [20:31:28.107] getCompletionsAtPosition: isCompletionListBlocker: 0.029291000217199326
Info 4041 [20:31:28.107] Returning an empty list because completion was requested in an invalid position.
Info 4042 [20:31:28.192] getCompletionData: Get current token: 0.010500000789761543
Info 4043 [20:31:28.192] getCompletionData: Is inside comment: 0.0026680007576942444
Info 4044 [20:31:28.192] getCompletionData: Get previous token: 0.019370000809431076
Info 4045 [20:31:28.192] getCompletionsAtPosition: isCompletionListBlocker: 0.006365000270307064
Info 4046 [20:31:28.192] Returning an empty list because completion was requested in an invalid position.
Info 4047 [20:31:28.194] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4048 [20:31:28.199] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 4.8472109995782375ms
Info 4049 [20:31:28.199] Different program with same set of files
Info 4050 [20:31:28.199] getCompletionData: Get current token: 0.010610999539494514
Info 4051 [20:31:28.199] getCompletionData: Is inside comment: 0.0028919996693730354
Info 4052 [20:31:28.199] getCompletionData: Get previous token: 0.021347000263631344
Info 4053 [20:31:28.199] getCompletionsAtPosition: isCompletionListBlocker: 0.005409000441431999
Info 4054 [20:31:28.199] Returning an empty list because completion was requested in an invalid position.
Info 4055 [20:31:28.247] getCompletionData: Get current token: 0.011189999990165234
Info 4056 [20:31:28.247] getCompletionData: Is inside comment: 0.0028269998729228973
Info 4057 [20:31:28.247] getCompletionData: Get previous token: 0.021523999981582165
Info 4058 [20:31:28.247] getCompletionsAtPosition: isCompletionListBlocker: 0.00644300039857626
Info 4059 [20:31:28.247] Returning an empty list because completion was requested in an invalid position.
Info 4060 [20:31:28.249] getCompletionData: Get current token: 0.010452999733388424
Info 4061 [20:31:28.249] getCompletionData: Is inside comment: 0.0022929999977350235
Info 4062 [20:31:28.249] getCompletionData: Get previous token: 0.018816999159753323
Info 4063 [20:31:28.249] getCompletionsAtPosition: isCompletionListBlocker: 0.006416999734938145
Info 4064 [20:31:28.249] Returning an empty list because completion was requested in an invalid position.
Info 4065 [20:31:28.251] getCompletionData: Get current token: 0.010705000720918179
Info 4066 [20:31:28.251] getCompletionData: Is inside comment: 0.0021900003775954247
Info 4067 [20:31:28.251] getCompletionData: Get previous token: 0.0192709993571043
Info 4068 [20:31:28.251] getCompletionsAtPosition: isCompletionListBlocker: 0.005096000619232655
Info 4069 [20:31:28.251] Returning an empty list because completion was requested in an invalid position.
Info 4070 [20:31:28.252] getCompletionData: Get current token: 0.010115000419318676
Info 4071 [20:31:28.253] getCompletionData: Is inside comment: 0.0025040004402399063
Info 4072 [20:31:28.253] getCompletionData: Get previous token: 0.018768000416457653
Info 4073 [20:31:28.253] getCompletionsAtPosition: isCompletionListBlocker: 0.004433999769389629
Info 4074 [20:31:28.253] Returning an empty list because completion was requested in an invalid position.
Info 4075 [20:31:28.275] getCompletionData: Get current token: 0.007588000036776066
Info 4076 [20:31:28.275] getCompletionData: Is inside comment: 0.0025929994881153107
Info 4077 [20:31:28.275] getCompletionData: Get previous token: 0.01961699966341257
Info 4078 [20:31:28.275] getCompletionsAtPosition: isCompletionListBlocker: 0.006204000674188137
Info 4079 [20:31:28.275] Returning an empty list because completion was requested in an invalid position.
Info 4080 [20:31:29.192] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4081 [20:31:29.204] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 194 structureChanged: false structureIsReused:: Completely Elapsed: 11.981054999865592ms
Info 4082 [20:31:29.204] Different program with same set of files
Info 4083 [20:31:29.204] getCompletionData: Get current token: 0.010730000212788582
Info 4084 [20:31:29.204] getCompletionData: Is inside comment: 0.0036350004374980927
Info 4085 [20:31:29.204] getCompletionData: Get previous token: 0.032898000441491604
Info 4086 [20:31:29.204] getCompletionsAtPosition: isCompletionListBlocker: 0.006302000023424625
Info 4087 [20:31:29.204] Returning an empty list because completion was requested in an invalid position.
Info 4088 [20:31:29.212] getCompletionData: Get current token: 0.007697999477386475
